canton,year,HDD,CDD
GL,1920,1611.3,0.0
GL,1921,1566.0,1.1999999999999993
GL,1922,1873.4,2.1000000000000014
GL,1923,1613.9,0.0
GL,1924,1789.1,1.6999999999999993
GL,1925,1728.9,0.0
GL,1926,1572.7,0.0
GL,1927,1598.6,0.6999999999999993
GL,1928,1615.2,1.8999999999999986
GL,1929,1825.2,0.1999999999999993
GL,1930,1583.8,0.0
GL,1931,1679.8,1.3000000000000007
GL,1932,1639.25,0.0
GL,1933,1503.5,0.40000000000000036
GL,1934,1549.45,0.0
GL,1935,1653.1,0.5500000000000007
GL,1936,1621.0,0.0
GL,1937,1433.8000000000002,2.049999999999999
GL,1938,1603.4,0.0
GL,1939,1482.75,0.0
GL,1940,1619.4,0.0
GL,1941,1761.2,2.3499999999999996
GL,1942,1562.85,0.5
GL,1943,1571.85,1.75
GL,1944,1664.85,0.0
GL,1945,1675.4,0.0
GL,1946,1478.25,0.6499999999999986
GL,1947,1476.1,2.5999999999999996
GL,1948,1439.4,0.0
GL,1949,1627.6,0.1999999999999993
GL,1950,1506.2,0.3000000000000007
GL,1951,1495.5,0.05000000000000071
GL,1952,1574.8,12.4
GL,1953,1609.95,0.0
GL,1954,1703.9,0.0
GL,1955,1576.6,0.0
GL,1956,1851.0500000000002,0.5
GL,1957,1433.3000000000002,13.2
GL,1958,1535.0,1.8499999999999996
GL,1959,1502.05,3.2500000000000018
GL,1960,1519.5500000000002,0.0
GL,1961,1350.5,0.7499999999999982
GL,1962,1607.45,0.6500000000000004
GL,1963,1612.8,0.05000000000000071
GL,1964,1608.25,0.0
GL,1965,1706.35,0.5999999999999996
GL,1966,1372.65,0.1999999999999993
GL,1967,1648.7,0.05000000000000071
GL,1968,1596.5500000000002,1.7000000000000028
GL,1969,1693.85,0.0
GL,1970,1592.25,0.5500000000000007
GL,1971,1701.35,0.45000000000000107
GL,1972,1467.9499999999998,0.6500000000000021
GL,1973,1619.7,0.0
GL,1974,1618.8000000000002,0.0
GL,1975,1584.65,0.0
GL,1976,1510.4,0.0
GL,1977,1437.25,0.0
GL,1978,1676.0,0.0
GL,1979,1493.1,0.0
GL,1980,1757.1999999999998,0.20000000000000107
GL,1981,1459.0500000000002,0.0
GL,1982,1405.3000000000002,0.7000000000000011
GL,1983,1541.65,0.0
GL,1984,1630.9499999999998,3.1500000000000004
GL,1985,1588.85,0.0
GL,1986,1641.15,1.6499999999999986
GL,1987,1657.45,0.0
GL,1988,1503.6999999999998,0.0
GL,1989,1577.65,0.0
GL,1990,1611.9499999999998,0.40000000000000036
GL,1991,1518.6,2.700000000000003
GL,1992,1466.1,2.950000000000001
GL,1993,1507.8,0.6500000000000004
GL,1994,1322.6999999999998,5.0
GL,1995,1510.15,0.40000000000000036
GL,1996,1559.9,0.0
GL,1997,1366.25,0.0
GL,1998,1469.45,7.749999999999998
GL,1999,1415.55,3.200000000000001
GL,2000,1318.65,0.0
GL,2001,1407.5,4.249999999999998
GL,2002,1469.2,0.0
GL,2003,1467.3,18.15
GL,2004,1482.5,0.05000000000000071
GL,2005,1572.8,0.0
GL,2006,1599.4,1.25
GL,2007,1359.6999999999998,0.0
GL,2008,1353.65,0.0
GL,2009,1439.95,0.0
GL,2010,1570.2,5.449999999999999
GL,2011,1233.75,0.3000000000000007
GL,2012,1559.1,0.0
GL,2013,1477.8000000000002,1.4000000000000004
GL,2014,1230.4,1.450000000000001
GL,2015,1339.35,20.049999999999997
GL,2016,1394.7,0.40000000000000036
GL,2017,1464.25,5.600000000000001
GL,2018,1124.15,8.400000000000002
GL,2019,1473.9,1.0
GL,2020,1319.1,0.0
GL,2021,1522.1,0.0
GL,2022,1370.9,2.049999999999999
GL,2023,1301.35,5.600000000000001
GL,2024,1229.15,2.4499999999999975
GR,1863,266.6,0.0
GR,1864,2569.3,0.0
GR,1865,2386.4,0.0
GR,1866,2227.9,0.0
GR,1867,2394.0,0.0
GR,1868,2272.2,0.0
GR,1869,2238.8,0.0
GR,1870,2439.55,0.0
GR,1871,2319.15,0.0
GR,1872,2311.1,0.0
GR,1873,1623.5,0.0
GR,1874,2290.95,0.0
GR,1875,1536.1499999999999,0.0
GR,1876,2316.1,0.0
GR,1877,2246.55,0.0
GR,1878,2404.1,0.0
GR,1879,2423.8999999999996,0.0
GR,1880,2179.25,0.0
GR,1881,2197.5,0.0
GR,1882,2171.2,0.0
GR,1883,2377.6499999999996,0.0
GR,1884,2120.55,0.0
GR,1885,2245.95,0.0
GR,1886,2294.85,0.0
GR,1887,1955.6666666666667,0.8000000000000007
GR,1888,2122.9666666666667,0.06666666666666643
GR,1889,1935.8999999999999,1.3000000000000007
GR,1890,2120.1,0.0
GR,1891,2049.4666666666667,0.13333333333333286
GR,1892,2083.0333333333333,0.0
GR,1893,1981.1333333333332,0.0
GR,1894,1970.8666666666668,0.0
GR,1895,2003.3999999999999,0.0
GR,1896,2022.5,0.0
GR,1897,1936.9666666666665,2.0333333333333337
GR,1898,1857.8999999999999,0.39999999999999974
GR,1899,1824.3666666666666,0.10000000000000024
GR,1900,1911.6000000000001,0.033333333333333805
GR,1901,2006.9666666666665,0.40000000000000097
GR,1902,1949.9333333333332,1.3333333333333333
GR,1903,1903.7333333333333,0.16666666666666666
GR,1904,1834.9333333333332,0.6000000000000002
GR,1905,2037.1333333333332,3.7333333333333343
GR,1906,1919.2,1.1333333333333329
GR,1907,1944.4333333333332,0.5
GR,1908,2061.4,0.0
GR,1909,2160.9333333333334,0.16666666666666666
GR,1910,2067.7000000000003,0.0
GR,1911,1922.5333333333335,1.0
GR,1912,2076.1,0.0
GR,1913,1741.5,0.6000000000000014
GR,1914,1811.3999999999999,0.0
GR,1915,1904.2333333333336,0.9333333333333336
GR,1916,1862.4333333333334,0.0
GR,1917,2287.9,0.0
GR,1918,2140.3,0.0
GR,1919,2214.15,0.17499999999999982
GR,1920,2001.425,0.0
GR,1921,1959.4,2.1000000000000005
GR,1922,2227.8,0.9750000000000005
GR,1923,2007.9249999999997,2.9250000000000007
GR,1924,2133.4,0.4500000000000002
GR,1925,2128.925,1.1000000000000005
GR,1926,1982.675,0.0
GR,1927,1978.925,0.27500000000000036
GR,1928,1995.125,0.9500000000000002
GR,1929,2212.575,0.6749999999999998
GR,1930,1930.8200000000002,0.6600000000000001
GR,1931,2098.975,0.2124999999999999
GR,1932,2004.825,0.0
GR,1933,1904.9,0.5750000000000002
GR,1934,1946.3625,0.07500000000000018
GR,1935,2095.5125,0.32499999999999973
GR,1936,2076.2875,0.10000000000000009
GR,1937,1890.975,0.8250000000000002
GR,1938,2009.6125,0.2749999999999999
GR,1939,1872.55,0.0
GR,1940,2055.1625,0.0
GR,1941,2129.85,0.40000000000000036
GR,1942,1919.4875,0.10000000000000009
GR,1943,1972.2125,0.8625000000000003
GR,1944,1965.1875,0.23750000000000027
